FECHA,DEPARTAMENTO,MUNICIPIO,CORREGIMIENTOO VEREDA,Superficial,Subterráneo,Fecha de terminación,Hora de terminación,Bosque nativo denso,Bosque intervenido,Bosque plantado,Bosque seco,Cultivos,Páramos,Sabanas y pastizales,Pastos mejorados,Rastrojo,Área total ,Reporte del incendio
07/27/2017,CUNDINAMARCA,NILO,,1,0,7/23/17,2:30,4,0,0,0,0,0,0,0,0,4,"Comandante de  Bomberos de Nilo Javier Salamanca; informa de la ocurrencia de un incendio de cobertura vegetal en el predio del señor Jacinto Ramos, donde realizaban alistamiento de terreno. Atendió bomberos de Nilo con 4 unidades. quedando liquidado  alas 2:30 p.m."
07/27/2017,CUNDINAAMRCA,PUERTO SALGAR  ,,1,0,7/27/17,14:35,0,0,0,0,0,0,0,3,0,3,"Capitán José Antonio Reyes de Bomberos Puerto Salgar informa de la ocurrencia de un incendio de cobertura Vegetal en la base aérea palanquero el cual inicio a las 12:50 del día 27/07/2017 y termino a las 14:35 del mismo día con una afectación de 3 hectáreas de pasto, atendió personal de la base aérea y 2 unidades de bomberos con una maquina de Bomberos.   "
07/30/2017,CUNDINAMARCA,NOCAIMA,LOMA LARGA SECTOR DIVINO NIÑO ,1,0,7/30/17,15:35,3,0,0,0,0,0,0,0,0,3,"Comandante de Bomberos de Nocaima, informa que el día 29/07/2017 se presento incendio de cobertura vegetal en la vereda Loma larga sector divino niño el cual inicio a las 10 p.m. causas desconocidas afectándose 3 hectáreas de bosque nativo quedando liquidado a las 12 de la noche. esta situación fue atendida por Bomberos Nocaima con 4 unidades, Bomberos San Francisco con 5 Unidades y Bomberos la Vega con 5 unidades y comunidad 7 unidades.        "
07/31/2017,CUNDINAMARCA,LA PEÑA ,"QUEBRADA HONDA, SECTOR LA FLORESTA",1,0,8/1/17,12:30,100,0,0,0,0,0,0,0,0,100,"Comandante de Bomberos Utica informa de la ocurrencia de un incendio de cobertura vegetal en el municipio de la Peña Vereda Quebrada Honda, sector la floresta el cual se inicio  a las 10:20 de la noche del día 30/07/2017; atiende Bomberos Utica con 7 unidades, Brigada Car con 5 unidades, Comunidad 20, CMGRD 2, bomberos Villeta 4 unidades, 2 vehículo de desplazamiento rápido y un campero.  El Cabo Mauricio zarate de bomberos Utica, informa que el incendio de la vereda Quebrada Honda, sector la floresta, quedo liquidado a las 12:30 horas del día 01/08/2017. con afectación de 100 hectáreas de bosque nativo. Fue atendido por los mencionados anteriormente.  "
08/01/2017,CUNDINAMARCA,RICAURTE,VEREDA Manuel           SUR ,1,0,8/1/17,18:00,5,0,0,0,0,0,0,0,0,5,"Sub Comandante de Bomberos informa de la ocurrencia de un incendio de cobertura vegetal en el municipio de Ricaurte Vereda Manueles, el día 01/08/2017 a las 17:00 horas. Atiende Bomberos Ricaurte 4 unidades, Agua de Dios con 3 unidades y una camioneta desplazamiento rápido, Tocaima 4 unidades y un carro tanque y a la hora se encuentra ACTIVO. AGOSTO 2 DE 2017.  El incendio fue liquidado alas 18:00 horas del día 01/08/2017 con una afectación de 5 hectáreas de vegetación nativa.  "
08/03/2017,CUNDINAMARCA,GRANADA,VEREDA SAN RAIMUNDO,1,0, 02/08/2017,23:00,0,0,0,0,0,0,0,2,0,2,"Teniente Giovanni Rodríguez de Bomberos Silvania informa de la ocurrencia de un incendio de Cobertura Vegetal en la vereda San Raimundo el cual inicio a las 20 horas y fue liquidado a las 23 horas del día 02/08/2017. con una afectación de 2 hectáreas de pastos mejorados. atendió bomberos Silvania con 3 unidades y un vehículo de respuesta, Policía 2.      "
08/04/2017,CUNDINAMARCA,MEDINA ,VEREDA CHOAPAL ,1,0,8/3/17,15:00,0,0,0,0,0,0,0,2,0,2,"Sandra Urrego de Bomberos Medina reporta la ocurrencia de un incendio de cobertura vegetal el día 03/08/2017 iniciado a las 13 horas y liquidado a las 15 horas con una afectación de 2 hectáreas de pastos, atendió la situación Bomberos Medina con 4 unidades.  "
08/05/2017,CUNDINAMARCA,NIMAIMA,VEREDA SIMSAIMA PARTE ALTA,1,0,8/5/17,13:00,0,0,0,0,0,0,3,0,0,3,"Hugo Chimby bomberos de Nimaima, reporta incendio forestal en la vereda Simsaima parte alta del Municipio de Nimaima, el día 05/08/2017 a las 11:00 horas y liquidado a las 13:00 horas del mismo día. Al parecer por quemas controladas con afectación de 3 hectáreas de pastizales, atendido por bomberos de Nimaima con 6 unidades y la comunidad 6."
08/05/2017,CUNDINAMARCA,ALBAN,VEREDA PANTANILLO FINCA LA ROCA,1,0,8/5/17,15:45,0,0,0,0,0,0,0,0,0.5,0.5,"Cabo María Cristina Cantor bomberos de Albán, reporta incendio forestal en la vereda Pantanillo finca la roca el día 05/08/2017 a las 10:00 horas y liquidado a las 16:00 horas del mismo día por causas desconocidas, con una afectación de 0,5 hectárea de rastrojo. Atendido por bomberos de Albán con 4 unidades y 4 funcionarios de la Alcaldía."
08/06/2017,CUNDINAMARCA,BITUIMA,VEREDA SAN CRISTOBAL,1,0,8/5/17,17:00,1,0,0,0,0,0,0,0,0,1,"Te. Carlos Alfonso Méndez de bomberos Guayabal de Siquima, reporta incendio forestal en la vereda San Cristóbal del Municipio de Bituima, iniciado por causas desconocidas a las 14:00 horas del día 05/08/2017 y liquidado a las 17:00 horas del  mismo día, con afectación de 1 hectárea de bosque nativo. Atendió bomberos Guayabal con 5 unidades."
08/06/2017,CUNDINAMARCA,SASAIMA,VEREDA  LOMA  LARGA,1,0,8/5/17,18:30,2,0,0,0,0,0,0,0,2,4,"Sg. Justiniano Figueroa de bomberos Sasaima reporta incendio forestal en la vereda loma larga del Municipio de Sasaima, iniciado por causas desconocidas, a las 16:30 horas del día 05/08/2017 y liquidado a las 18:30 horas del mismo día, con afectación de 4 hectáreas entre bosque nativo y rastrojo. Atendió bomberos Sasaima con 3 unidades y bomberos Villeta con 6 unidades."
08/08/2017,CUNDINAMARCA,SAN FRANCISCO,VEREDA EL PEÑON ,1,0,8/9/17,2:00,0,0,0,0,2,0,3,0,0,5,"Dory Yensy Lima CMGRD, del Municipio de San Francisco, reporta incendio forestal en la vereda  el peñón del Municipio de San Francisco, a las 16:50 horas del día 08/08/2017 . Esta haciendo atendió bomberos San Francisco con 8 unidades y se encuentra CONTROLADO. a las 2:00 a.m. del día 09/8/2017 queda liquidado con una afectación de 5 hectáreas de cultivo de calabaza y pastizales. Atendió Bomberos  San Francisco con 4 unidades defensa civil 3, una unidad de policía y bomberos La Vega, el incendio volvió a activarse sobre el medio día y esta controlado un 95%. "
,CUNDINAMARCA,RICAURTE,VEREDA LA VIRGINIA  FINCA  LAS PALOMAS,1,0,8/10/17,23:30,0,0,0,0,0,0,10,0,0,10,"El Coordinador del CMGRD JOSE FERNELLI de Ricaurte reporta la ocurrencia de un incendio de cobertura Vegetal en la vereda la Virginia atiende bomberos Ricaurte, bomberos Girardot, solicitan apoyo se desplaza bomberos Tocaima. Esta Activo. Bomberos Ricaurte informa que a las 23:30 horas de la noche quedo liquidado con una afectación de 10 hectáreas de pastizales atendió bomberos Ricaurte con 3 unidades y una maquina, Bomberos Girardot con dos maquinas y 4 unidades y bomberos Tocaima con una camioneta y 2 unidades, Policía nacional y Administración municipal.    "
08/10/2017,CUNDINAMARCA,GIRARDOT,BARRIO ESPERANZA NORTE,1,0,8/10/17,15:00,0.5,0,0,0,0,0,0.5,0,0,1,"Juan Fontalvo Bomberos de  Girardot, reporta incendio foresta en el barrio Esperanza Norte el día 10/08/2017 a las 14:00 horas por causas desconocidas y liquidado a las 15:30 horas del mismo día, con afectación de 1 hectárea de vegetación pastizales y nativa. Atendido por bomberos de Girardot con 1 maquina de extinción rápida de Girardot y bomberos de Girardot con 3 unidades. "
08/11/2017,CUNDINAMARCA,ALBAN,VEREDA GUAYACUNDO,1,0,8/11/17,4:00,0,0,0,0,0,0,0,0,1,1,"Cabo María Cristina Cantor bomberos de Albán, reporta incendio forestal en la vereda Guayacundo  el día 10/08/2017 a las 23:00 horas por causas desconocidas, con afectación de 1 hectárea de rastrojo y liquidado a las 04:00 horas del día 11/04/2017 a las 04 horas. Atendido por bomberos de Albán con 4 unidades y CMGRD 2."
08/11/2017,CUNDINAMARCA,PULI,"VEREDA LA HAMACA, PREDIO LA TRINIDAD",1,0,8/10/17,17:00,0,0,0,0,0,0,5,5,0,10,"Teniente Eduardo Jiménez Torres bomberos de San Juan de Rio seco, informa de un incendio forestal en la vereda La hamaca, predio la trinidad el día 09/08/2017 a las 14 horas, al parecer por manos criminales con afectación de 10 hectáreas de rastrojo y pastizales aproximadamente. Fue liquidado el día 10/08/2017 a las 17 horas. Atendido por bomberos de San Juan de Rio seco con 3 y una camioneta de extinción rápida y la CAR con 4 unidades."
08/11/2017,CUNDINAMARCA,NOCAIMA,VEREDA  JAGUAL ,1,0,8/10/17,011:30,0,0,0,0,0,0,0.5,0,0,0.5,"Ct. Heriberto Medina de bomberos Nocaima, reporta incendio forestal en la vereda Jagual del Municipio de Nocaima, iniciado por corto circuito a las 010:00 horas del día 10/08/2017, con afectación de 0,5 hectáreas de pastizales. Atendió bomberos Nocaima  con 4 unidades y una maquina extintora."
08/11/2017,CUNDINAMARCA,GIRARDOT,VEREDA  BARSALOZA,1,0,8/11/17,16:30,2,0,0,0,0,0,0,0,0,2,"Cte. Juan Guillermo Fontalvo de bomberos Girardot, reporta incendio forestal en la vereda Barsaloza del Municipio de Girardot, iniciado por causas desconocidas a las 15:30 horas del día 11/08/2017 y liquidado a las 16:30 horas del mismo día, con afectación de 2 hectáreas de bosque nativo. Atendió bomberos Girardot con 3 unidades y una maquina extintora."
08/14/2017,CUNDINAMARCA,FUSAGASUGA,CENTRO POBLADO CHINAUTA,1,0,8/14/17,17:10,0,0,0,0,0,0,5,0,0,5,"Teniente Carlos Juan de Dios García bomberos de Fusagasugá, informa de un incendio forestal en el centro poblado de Chinauta Kilometro 50+00 el día 14/08/2017 a las 10:30 horas y se encuentra ACTIVO. Atendió por bomberos de Fusagasugá 8 unidades, maquinas extintoras de respuesta rápida y una de la Concesión del túnel.                  Fernando Hernández alumno de bomberos de Fusagasugá informa que el incendio fue liquidado a las 17:10 horas del mismo día, con afectación de 5 hectáreas aproximado por causas desconocidas."
08/14/2017,CUNDINAMARCA,PACHO,SECTOR PAZUNCHA VDA SANTA INES,1,0,8/14/17,14:20,0,0,0,0,0,0,0,0,1,1,"Teniente Clara Sierra de Bomberos Pacho informa de la ocurrencia de un incendio de cobertura vegetal en la vereda Santa Inés sector Pasuncha el cual se inicio el día 14/08/2017 a las 13:53 , al parecer iniciado por pirómanos y/o manos criminales afectadose una hectárea de rastrojo se liquido a las 14:20 del mismo día. Fue atendido por Bomberos Pacho con 8 unidades y 6 de la comunidad. "
08/14/2017,CUNDINAMARCA,SAN FRANCISCO,VEREDA EL PEÑON,1,0,,0.0,0,0,0,0,0,0,5,0,6,11,Bomberos de san Francisco informa que el incendio quedo liquidado el día de hoy con afectación aproximado de 10 hectáreas de rastrojo y pastizales
08/14/2017,CUNDINAMARCA,GIRARDOT,BARRIO MIRA FLOREZ,1,0,8/14/17,17:00,0,0,0,0,0,0,1,0,0,1,"Juan Fontalvo Bomberos de  Girardot, reporta incendio foresta en el barrio Mira Flórez del municipio de Girardot el día 14/08/2017 a las 16:11 horas al parecer por quemas controladas y liquidado a las 17:00 horas del mismo día, con afectación de 1 hectárea de vegetación pastizales. Atendido por bomberos oficiales de Girardot con 3 unidades y una maquina de extinción rápido.  "
08/15/2017,CUNDINAMARCA,SAN ANTONIO ,VDA ZARAGOZA,1,0,8/15/17,14:00,2,0,0,0,0,0,0,0,0,2,"Bomberos Sargento Quiroga de  San Antonio del Tequendama  reporta la ocurrencia de un incendio forestal en la vereda Zaragoza del Municipio de San Antonio, el cual se inicio a las 010:00 horas del día 15/08/2017 y liquidado a las 14:00 horas del mismo día,  afectándose 2 hectáreas de vegetación nativo. Causas desconocidas atendió bomberos San Antonio con 6 unidades y 3 policías, y se encuentra liquidado."
08/16/2017,CUNDINAMARCA,AGUA DE DIOS,VEREDA   SAN JOSE,1,0,8/16/17,011:00,0,0,0,0,0,0,0.5,0,0,0.5,"Sg. Jorge Enrique Olivo de bomberos Agua de Dios, reporta incendio forestal en la vereda san José del Municipio de Agua de dios, iniciado por causas desconocidas a las 010:00 horas del día 16/08/2017 y liquidado a las 011:00 horas del mismo día, con afectación de 0,5 hectárea de pastizales. Atendió bomberos Agua de dios con 3 unidades y policía con 2 unidades."
08/16/2016,CUNDINAMARCA,APULO,VEREDA LAS  QUINTAS,1,0,8/16/17,13:00,0,0,0,0,0,0,0,0,1.5,1.5,"María Victoria Acosta Ramírez del CMGRD, reporta incendio forestal en la vereda las quintas del Municipio de Apulo, iniciado por un corto circuito de un vehículo a las 010:00 horas del día 16/08/2017 y liquidado a las 13:00 horas del mismo día, con afectación de 1,5 hectáreas de rastrojo. Atendió policía y comunidad del Municipio de Apulo."
08/16/2017,CUNDINAMARCA,NILO,VEREDA LA SONORA,1,0,,0.0,10,0,0,0,0,0,0,0,0,10,"Te.. Javier Enrique Salamanca de bomberos Nilo reporta incendio forestal en la vereda la sonora del Municipio de Nilo, iniciado por causas desconocidas a las 07:00 horas del día 16/08/2017, con una afectación aproximadamente de 10 hectáreas de bosque nativo, Lo atienden bomberos Nilo con 3 unidades y comunidad. se encuentra controlado"
08/19/2017,CUNDINAMARCA,PANDI,VEREDA GUARUMO   SECTOR VENTANITAS,1,0,8/19/17,011:00,0,0,0,0,0,0,3,0,0,3,"Sg. Orlando Moreno de bomberos Pandi reporta incendio forestal en la vereda el Guarumo sector ventanitas del Municipio de Pandi, iniciado por causas desconocidas a las 09:00 horas del día 19/08/2017, y liquidado a las 011:20 horas del mismo día, con afectación de 3 hectáreas de pastizales. Atendió bomberos Pandi con 4 unidades y comunidad con 15 unidades."
08/19/2017,CUNDINAMARCA,CAPARRAPI,VEREDA  PATA LINARES,1,0,8/18/17,13:00,10,0,0,0,0,0,0,0,0,10,"Sg. Jhon Alejandro Medina de bomberos Caparrapi reporta incendio forestal en la vereda pata linares del Municipio de Caparrapi, iniciado por causas desconocidas a las 012:00 horas del día 17/08/2017 y liquidado a las 13:00 horas del día 18/08/2017, con afectación de 10 hectáreas de bosque nativo. Atendió bomberos Caparrapi con 6 unidades, ejercito 14 unidades y policía 8 unidades."
02/23/2018,CUNDINAMARCA,MEDINA,VEREDA FATIMA ,1,0,2/22/18,10:05,0,0,0,0,0,0,0,0,0.5,0.5,"Subcomandante Javier Cruz bomberos de Medina reporta incendio forestal en la vereda  Fátima el día 22/02/2018 a las 11:00 horas con afectación 0,5 de hectarea de rastrojo y liquidado el mismo día  a las 14:00 horas  al parecer por quemas controlada. Atendio bomberos de Medina 5 unidades y la comunidad 4."
08/21/2017,CUNDINAMARCA,SAN BERNARDO ,VEREDA SAN FRANCISCO,1,0,8/21/17,13:00,0,0,0,0,0,0,0.5,0,0,0.5,El cabo Jair de la delegación de Bomberos reporta la ocurrencia de un incendio de cobertura vegetal en la vereda San Francisco municipio de San Bernardo el cual inicio a las 9:00 del día 21/08/2017 y fue liquidado a las 13 horas del mismo día con una afectación de 0.5 hectáreas de pastizales atendió bomberos San Bernardo con 4 unidades y 3 de la comunidad. 
08/22/2017,CUNDINAMARCA,SOACHA ,SECTOR CIUDAD VERDE,1,0,8/22/17,15:00,1,0,0,0,0,0,0,0,0,1,"Capitán Raúl Rio bueno bomberos de Soacha informa, de un incendio forestal en el sector Ciudad Verde en el Municipio de Soacha por causas desconocidas a las 11:00 horas y con afectación de 1 una hectárea de vegetación nativa, liquidado el mismo día. Atendido bomberos de Soacha con 3 unidades y la constructora amarillo con 2 carro tanques y 3 unidades."
08/23/2017,CUNDINAMARCA,QUEBRADANEGRA,VEREDA NASADEROS,1,0,8/22/17,21:00,2,0,0,0,0,0,0,0,2,4,"Ludy Mahecha Comandante bomberos de Quebrada negra informa, incendio forestal en la vereda Nacederos en el Municipio de Quebrada negra el día 22/08/2017 a las 17:00 horas, al parecer por quemas controlada y con afectación de 4 hectáreas de vegetación rastrojo y nativa, liquidado el mismo día a las 21 horas. Atendido por bomberos de Quebrada negra con 3 unidades, Policía Nacional 3 y 2 la comunidad. "
08/23/2017,CUNDINAMARCA,TOCAIMA,VEREDA PUBENZA,1,0,8/23/17,16:00,0,0,0,0,0,0,0,0,0.5,0.5,"Teniente Gabriel Saldarriaga bomberos de Tocaima informa, de un incendio forestal en la vereda Pubenza del Municipio de Tocaima el día 23/08/2017 a las 15:17. Por causas desconocidas afectando 0,5 de vegetación rastrojo y arbusto y liquidado el mismo día a las 16:00 horas. Atendido bomberos de Tocaima con 2 y una maquina extintoras y 2 de la Policía Nacional."
08/23/2017,CUNDINAMARCA,QUEBRADANEGRA,VEREDA LA FLORIDA,1,0,8/23/17,15:41,3,0,0,0,0,0,0,0,3,6,"Ludy Mahecha Comandante bomberos de Quebrada negra informa, incendio forestal en la vereda La Florida en el Municipio de Quebrada negra el día 23/08/2017 iniciado a las 13:00 horas, por causas desconocidas y con afectación de 6 hectáreas de vegetación nativo y rastrojo, liquidado el mismo día a las 15:41 horas. Atendido por bomberos de Quebrada negra con 4 unidades, Policía Nacional 4 y el ejercito 7."
08/24/2017,CUNDINAMARCA,NOCAIMA,VEREDA LOMA LARGA SECTOR NOVILLERO,1,0,8/23/17,21:30,2,0,0,0,0,0,0,0,0,2,"Cabo Heriberto Medina bomberos de Nocaima informa de un incendio forestal en la vereda Loma larga sector novilleros del municipio de Nocaima el día 23/08/2017 a las 18:20 horas por causas desconocidas y liquidado el mismo día a las 21:30, con afectación de 2 hectáreas de vegetación nativa. Atendido bomberos Nocaima 4 unidades y la comunidad."
08/24/2017,CUNDINAMARCA,NILO ,VEREDA LOS CUROS ,1,0,8/24/17,15:30,0,0,0,0,0,0,0,0,3,3,"El Comandante de Bomberos Nilo reporta incendio d cobertura vegetal en la vereda los curos, el cual inicio a las 14:20, del día 24/08/2017  por quema controlada de residuos agrícolas con afectación de 3 hectáreas de rastrojo se liquido a las 15:30 del mismo día, con la participación de bomberos Nilo 2 unidades y un vehículo de respuesta rápida y 4 de la comunidad."
08/24/2017,CUNDINAMARCA,SASAIMA,VEREDA LIMONAL,1,0,8/24/17,17:40,1,0,0,0,0,0,0,0,2,3,"Sargento Justiniano Figueroa de bomberos Sasaima reporta incendio forestal en la vereda Limonal del Municipio de Sasaima, iniciado por causas desconocidas a las 14:40 horas del día 24/08/2017 y liquidado a las 17:40 horas del mismo día, con afectación de 3 hectáreas de rastrojo y bosque nativo. Atendió bomberos Sasaima con 5 unidades, bomberos la Vega con 3 unidades y policía de Sasaima."
08/27/2017,CUNDINAMARCA,SAN JUAN DE RIO SECO ,VEREDA LA VUELTA DEL ANGEL ,1,0,8/26/17,20:15,0,0,0,0,0,0,0,0,2,2,Cabo Jair de la delegación Departamental de Bomberos reporta la ocurrencia de un incendio de cobertura vegetal en el municipio de San Juna de Rio Seco vereda la vuelta del Ángel el día 26/08/2017  donde se afectaron 2 hectáreas de rastrojo queda liquidado el mismo día a las 21:00 atendió bomberos San Juan con 5 unidades. 
08/27/2017,CUNDINAMARCA,QUEBRADA NEGRA ,VEREDA LA UNION ,1,0,26/082017,19:40,0,0,0,0,0,0,0,0,3,3,Comandante de bomberos de Quebrada Negra Reporta la ocurrencia de un incendio de cobertura Vegetal el día 26/08/2017 en la vereda la Unión al parecer generado por manos criminales.se liquido alas 19:40horas con una afectación de 3 hectáreas de rastrojo atendió bomberos quebrada Negra.    
08/28/2017,CUNDINAMARCA,TOCAIMA,ENTRE LAS VEREDAS SANTA ROSA Y ACUATA,1,0,8/27/17,18:00,0,0,0,0,0.5,0,3,0,3.5,7,"Sargento Gabriel Saldarriaga Bomberos de Tocaima reporta, incendio forestas entre las veredas Santa Rosa y Acuata del Municipio de Tocaima el día 27/08/2017 a las 13:00 horas al parecer por quemas controladas  y con afectación de 7 hectáreas de vegetación pastizal, rastrojo y 0,5 hectárea de cultivo de mango. Liquidado el mismo día a las 18:00 horas, atendido bomberos de Tocaima con 5 unidades, Defensa Civil 6 de Tocaima, bomberos de Agua de Dios con 3 unidades."
08/31/2017,CUNDINAMARCA,VIANI,VEREDA VIANICITO,1,0,8/27/17,12:00,0,0,0,0,0,0,0,0,0.5,0.5,"Cabo Jair Godoy de la delegación Departamental de Bomberos reporta  incendio forestal en el municipio de Viani en la vereda Vianicito el día 27/08/2017 a las 10 horas,  con afectación de 0,5 hectárea de rastrojo y liquidado a las 12 horas del mismo día por quemas controladas. Atendido bomberos de Viani con 4 unidades y 4 de la comunidad."
08/31/2017,CUNDINAMARCA,PULI,VEREDA OCANDA,1,0,8/30/17,19:00,0,0,0,0,0,0,0,0,10,10,"Cabo Jair Godoy de la delegación Departamental de Bomberos reporta  incendio forestal en el municipio de Pulí en la vereda Ocanda el día 30/08/2017 a las 14 horas,  con afectación de 10 hectáreas de rastrojo y liquidado a las 19 horas del mismo día por quemas controladas. Atendido bomberos de Pulí con 2 unidades y 6 de la comunidad."
08/31/2017,CUNDINAMARCA,PULI,VEREDA CAPIAL,1,0,8/30/17,14:00,0,0,0,0,0,0,0,0,3,3,"Cabo Jair Godoy de la delegación Departamental de Bomberos reporta  incendio forestal en el municipio de Pulí en la vereda Capital el día 30/08/2017 a las 10 horas,  con afectación de 3 hectáreas de rastrojo y liquidado a las 14 horas del mismo día por quemas controladas. Atendido bomberos de Pulí  y la comunidad."
03/02/2018,CUNDINAMARCA,FOMEQUE ,VEREDA LAVADERO,1,0,3/2/18,16:33,0,0,0,0,0,0,0.5,0,0,0.5,"Comandante de Bomberos Fomeque reporta la ocurrencia de un incendio de cobertura vegetal en la vereda lavadero del muncipio de Fomeque predio de la señora Cecilia Baquero, afectandose 0,5 hectarea de pastizales atendio bomberos fomeque, generado por causas desconocids .   "
08/31/2017,CUNDINAMARCA,PULI,VEREDA MANANTIAL,1,0,8/30/17,22:00,0,0,0,0,0,0,0,0,4,4,"Cabo Jair Godoy de la delegación Departamental de Bomberos reporta  incendio forestal en el municipio de Pulí en la vereda Manantial  el día 30/08/2017 a las 15 horas,  con afectación de 4 hectáreas de rastrojo y liquidado a las 22 horas del mismo día por quemas controladas. Atendido bomberos de Pulí 4 y la comunidad 6."
08/31/2017,CUNDINAMARCA,QUEBRADANEGRA,VEREDA LA FLORESTA,1,0,8/30/17,21:30,0,0,0,0,0,0,0,0,1,1,"Cabo Jair Godoy de la delegación Departamental de Bomberos reporta  incendio forestal en el municipio de Quebrada negra en la vereda la Floresta  el día 30/08/2017 a las 18 horas,  con afectación de 1 hectáreas de rastrojo y liquidado a las 21:30 horas del mismo día por quemas controladas. Atendido bomberos de Quebrada negra 4 y la Policía 3."
08/31/2017,CUNDINAMARCA,PACHO,VEREDA YAYATA,1,0,8/31/17,14:50,0,0,0,0,0,0,0,0,1.5,1.5,"Teniente Clara Sierra de Bomberos Pacho informa de un  incendio  forestal en la vereda  Yayata el día 31/08/2017 a las 12:07 horas , por causas desconocidas con  afectación 1,5 hectáreas de rastrojo y liquidado el mismo día a las 14:50 horas. Atendido bomberos Pacho con 7 unidades y 10 de la Comunidad."
09/01/2017,CUNDINAMARCA,PANDI,"VEREDA GUARUMO, SECTOR LAS BRISAS",1,0,9/1/17,13:50,0,0,0,0,0,0,0,1.5,0,1.5,"Comandante de bomberos de Pandi Sargento Orlando Moreno   informa de la ocurrencia de un incendio de cobertura Vegetal en la vereda el Guarumo sector las brisas el cual inicio alas 11:30 del dia01/09/2017 con una afectación de 1,5 hectáreas de pastos mejorados liquidado alas 14:00 atendió bomberos Pandi con 3 unidades, Poliica 3 unidades y CMGRD 4 unidades .  "
09/01/2017,CUNDINAMARCA,AGUA DE DIOS,VEREDA EGIPTO,1,0,9/1/17,14:20,0.5,0,0,0,0.5,,0.5,0,0,1.5,"Sargento Olivo Enrique Avalle bomberos de Agua de Dios reporta, incendio forestal en la vereda Egipto el día 01/09/2017 a las 12:30  al parecer por manos criminales y liquidado el mismo día a las 14;20 horas con una afectación de 1,5 hectáreas de vegetación pastizales, nativo y cultivo de frutas. Atendido bomberos de Agua de Dios con 3 unidades y la comunidad."
09/01/2017,CUNDINAMARCA,QUIPILE,VEREDA LA UNION BAJA,1,0,9/1/17,15:40,1,0,0,0,1,0,0,0,0,2,"Comandante Félix Cana bomberos del Municipio de La Mesa informa, de un incendio forestal en la vereda La Unión Baja del Municipio de La Mesa el día 01/09/2017 a las 12:00 horas con afectación de 1 hectárea de vegetación nativo y 1 de cultivos de plátano, liquidado el mismo día a las 15:40 horas. Atendido bomberos de la Mesa 4 unidades y 4 de la Comunidad"
09/01/2017,CUNDINAMARCA,FUSAGASUGA,CENTRO VACACIONAL SAN JUAN DE DIOS CERCA AL PEAJE CHINAUTA,1,0,9/1/17,16:50,0,0,0,0,0,0,5,0,5,10,"Teniente Juan de Dios García reporta, de un incendio forestal en la vereda centro vacacional San Juan de Dios cerca al peaje de Chinauta el día 01/09/2017 iniciado a las 12:30 horas por causas desconocidas y se encuentra Liquidado el mismo día con afectación de 5 hectáreas de rastrojo y 5 de pastizales. Atendido bomberos de fusagasuga 11 unidades y dos maquinas de Extinción. Siendo las 17:50 horas del mismo día el Capitán Alfonso Biscaino bomberos de Fusagasugá informa que el incendio forestal quedo LIQUIDADO   alas 16:50 horas"
09/01/2017,CUNDINAMARCA,NOCAIMA,VEREDA SANTA BARBARA,1,0,9/1/17,16:09,1,0,0,0,0,0,0,0,0,1,"Comandante Bomberos de Nocaima reporta incendio forestal, en la vereda Santa Bárbara del Municipio de Nocaima el día 01/09/2017 iniciado a las    horas y liquidado a las 16:09 horas del mismo día por causas desconocidas con afectación de 1 hectárea de vegetación nativo. Atendido bomberos de Nocaima 4 unidades y una maquina extinción rápida.     "
09/01/2017,CUNDINAMARCA,UTICA,VEREDA PALACIOS,1,0,9/2/17,7:00,0,0,0,0,0,0,6,0,0,6,"Cabo Mauricio zarate bomberos de Utica reporta, incendio forestal en la vereda Palacios del Municipio de Utica el día 01/09/2017 iniciado a las 14:21 horas, con afectación de 6 hectáreas aproximado, y se encuentra CONTROLADO un 80%  . Atiende bomberos Utica 5 unidades y con apoyo bomberos de Quebrada negra con 3 unidades Policía Nacional 2 y 4 de la comunidad.  El cabo Mauricio Zarate de bomberos Utica informa que el incendio de la vida palacios quedo totalmente liquidado a las 07:00 horas del día 02/09/2017, con afectación de 6 hectáreas de pastizales, y fue atendido por los mencionados anteriormente."
09/02/2017,CUNDINAMARCA,NILO,SECTOR MONTE CACAO Y CERRO DEL RIO PAGUEY,1,0,9/1/17,7:00,5,0,0,0,0,0,5,0,0,10,"Te. Javier Salamanca de bomberos Nilo reporta incendio forestal iniciado a las 010:00 horas del día 01/09/2017, en el sector chelenchela de la base militar de tolemaida, y se paso al Municipio de Nilo en el sector monte cacao y altos del cerro de rio paguey, y quedo liquidado el 02/09/2017, con afectación de 10 hectáreas aproximadamente entre pastizales y bosque nativo. Atendió bomberos Nilo 3 unidades y comunidad."
09/02/2017,CUNDINAMARCA,CARMEN DE CARUPA,VEREDA SAN ANTONIO,1,0,9/3/17,13:00,2,0,0,0,0,0,0,0,0,2,"Cte. Javier Solano de bomberos Simijaca, reporta incendio forestal en la vereda San Antonio del Municipio de Carmen de Carupa, iniciado por un corto circuito de un cable de alta tensión, a las 15:00 horas del día 01/09/2017, con afectación aproximadamente de 2 hectáreas de bosque nativo y se encuentra controlado. Lo atienden bomberos Simijaca con 5 unidades, defensa civil 6 unidades, y con el apoyo de la alcaldía con 2 hizo tanques de 1000 litros. El CABO Albeiro Aguilera bomberos de Simijaca informa que el incendio forestal quedo liquidado el día 03/09/2017 a las 13:00 horas y con apoyo de la comunidad de 5 unidades."
